1,-0.200469220287461,0.406583425788712,-0.0558915823238497,0.420971727086707,-0.219246701434046,0.352734252636064,-0.379670086870732,0.625505147075383,0.582764313737991,0.289945636353202,-0.385063950236475,0.455621480335039
-0.200469220287461,1,-0.533828189295434,-0.0426967192961216,-0.516603711658063,0.311990589210602,-0.569537340389939,0.66440822030122,-0.311947826018537,-0.3145633246776,-0.391678534744564,0.175520310519373,-0.412994575669139
0.406583425788712,-0.533828189295434,1,0.0629380266730609,0.763651458002084,-0.391675858993738,0.644778514937993,-0.70802698929099,0.59512929558166,0.72076019612344,0.3832476376509,-0.356976543686314,0.603799723688029
-0.0558915823238497,-0.0426967192961216,0.0629380266730609,1,0.0912028045864955,0.091251226768518,0.0865177742474711,-0.0991757781382404,-0.00736824088607756,-0.0355865175859114,-0.121515168534826,0.0487884885325773,-0.0539292972268674
0.420971727086707,-0.516603711658063,0.763651458002084,0.0912028045864955,1,-0.302188163176333,0.73147011344181,-0.769230118189669,0.611440564855241,0.668023207169084,0.188932716037414,-0.380050643256035,0.590878919721614
-0.219246701434046,0.311990589210602,-0.391675858993738,0.091251226768518,-0.302188163176333,1,-0.240264912022876,0.205246199218447,-0.209846668841491,-0.292047837656583,-0.355501501535479,0.128068630577707,-0.613808259548657
0.352734252636064,-0.569537340389939,0.644778514937993,0.0865177742474711,0.73147011344181,-0.240264912022876,1,-0.747880540386694,0.456022454484836,0.506455595140615,0.261515022634538,-0.273533972833912,0.602338527234993
-0.379670086870732,0.66440822030122,-0.70802698929099,-0.0991757781382404,-0.769230118189669,0.205246199218447,-0.747880540386694,1,-0.494587928705917,-0.534431582091983,-0.232470572886276,0.291511667186748,-0.496995831256676
0.625505147075383,-0.311947826018537,0.59512929558166,-0.00736824088607756,0.611440564855241,-0.209846668841491,0.456022454484836,-0.494587928705917,1,0.910228188533187,0.464741267942439,-0.44441281833099,0.488676336330174
0.582764313737991,-0.3145633246776,0.72076019612344,-0.0355865175859114,0.668023207169084,-0.292047837656583,0.506455595140615,-0.534431582091983,0.910228188533187,1,0.460853116802545,-0.441808010160412,0.543993412481065
0.289945636353202,-0.391678534744564,0.3832476376509,-0.121515168534826,0.188932716037414,-0.355501501535479,0.261515022634538,-0.232470572886276,0.464741267942439,0.460853116802545,1,-0.177383341451903,0.374044354266336
-0.385063950236475,0.175520310519373,-0.356976543686314,0.0487884885325773,-0.380050643256035,0.128068630577707,-0.273533972833912,0.291511667186748,-0.44441281833099,-0.441808010160412,-0.177383341451903,1,-0.366086900551582
0.455621480335039,-0.412994575669139,0.603799723688029,-0.0539292972268674,0.590878919721614,-0.613808259548657,0.602338527234993,-0.496995831256676,0.488676336330174,0.543993412481065,0.374044354266336,-0.366086900551582,1
